Ticker,Fast Period,Slow Period,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Profit Percentage,Buy Prices,Sell Prices
ADSL,10,40,1,0,1,-6219,-6.22,29.899999618530273,22.850000381469727
ADSL,15,30,3,2,1,154518,154.52,"221.5500030517578, 20.399999618530273, 18.549999237060547","50.599998474121094, 25.149999618530273, 122.8499984741211"
ADSL,15,35,1,0,1,-6219,-6.22,29.899999618530273,22.850000381469727
ADSL,15,40,1,1,0,2493,2.49,18.049999237060547,19.549999237060547
ADSL,20,30,3,1,2,132838,132.84,"188.9499969482422, 29.899999618530273, 23.649999618530273","43.95000076293945, 19.549999237060547, 153.1999969482422"
ADSL,20,35,1,1,0,1865,1.86,19.299999237060547,20.200000762939453
ADSL,20,40,1,1,0,3475,3.47,23.299999237060547,26.799999237060547
ADVANIHOTR,10,30,4,2,2,11108,11.11,"18.299999237060547, 17.924999237060547, 26.0, 31.899999618530273","17.0, 24.174999237060547, 27.549999237060547, 27.325000762939453"
ADVANIHOTR,10,35,3,2,1,6991,6.99,"20.049999237060547, 28.5, 31.899999618530273","26.975000381469727, 30.450000762939453, 27.325000762939453"
ADVANIHOTR,10,40,3,1,2,3979,3.98,"20.049999237060547, 36.125, 34.04999923706055","30.450000762939453, 31.424999237060547, 26.600000381469727"
ADVANIHOTR,15,30,4,3,1,2826,2.83,"26.174999237060547, 17.75, 31.274999618530273, 26.924999237060547","18.049999237060547, 24.174999237060547, 31.75, 25.5"
ADVANIHOTR,15,35,4,3,1,5667,5.67,"23.5, 28.5, 31.049999237060547, 26.600000381469727","29.200000762939453, 31.75, 27.575000762939453, 25.5"
ADVANIHOTR,15,40,2,1,1,-10040,-10.04,"23.5, 28.875","27.575000762939453, 15.050000190734863"
ADVANIHOTR,20,30,3,1,2,9270,9.27,"20.274999618530273, 20.049999237060547, 26.975000381469727","17.950000762939453, 28.424999237060547, 26.125"
ADVANIHOTR,20,35,3,2,1,4065,4.06,"17.549999237060547, 23.5, 28.524999618530273","17.625, 25.825000762939453, 27.600000381469727"
ADVANIHOTR,20,40,2,0,2,-12693,-12.69,"37.724998474121094, 36.70000076293945","31.274999618530273, 27.600000381469727"
ADVENZYMES,10,30,1,0,1,-4437,-4.44,312.79998779296875,268.8999938964844
ADVENZYMES,10,35,1,0,1,-2760,-2.76,312.79998779296875,284.20001220703125
ADVENZYMES,10,40,1,0,1,-7119,-7.12,352.8999938964844,280.6499938964844
ADVENZYMES,15,30,1,0,1,-6447,-6.45,352.8999938964844,284.20001220703125
ADVENZYMES,15,35,1,0,1,-7119,-7.12,352.8999938964844,280.6499938964844
ADVENZYMES,15,40,1,0,1,-9145,-9.14,334.75,232.0
ADVENZYMES,20,30,1,0,1,-7119,-7.12,352.8999938964844,280.6499938964844
ADVENZYMES,20,35,1,0,1,-8042,-8.04,316.6000061035156,232.0
ADVENZYMES,20,40,1,0,1,-6831,-6.83,357.25,275.6499938964844
AEGISCHEM,10,30,4,2,2,303345,303.35,"15.062969207763672, 13.082972526550293, 16.91499900817871, 284.1499938964844","3.125993013381958, 16.610000610351562, 203.1999969482422, 221.4499969482422"
AEGISCHEM,10,35,4,2,2,269361,269.36,"23.114952087402344, 13.082972526550293, 18.594999313354492, 284.1499938964844","3.125993013381958, 16.09000015258789, 199.5, 217.60000610351562"
AEGISCHEM,10,40,3,2,1,192550,192.55,"13.082972526550293, 24.1200008392334, 308.5","15.395000457763672, 181.25, 217.60000610351562"
AEGISCHEM,15,30,4,1,3,167358,167.36,"14.405970573425293, 22.8089542388916, 24.1200008392334, 284.1499938964844","3.5009920597076416, 14.949999809265137, 186.4499969482422, 271.1000061035156"
AEGISCHEM,15,35,4,1,3,165918,165.92,"15.878968238830566, 22.8089542388916, 24.1200008392334, 308.5","3.5009920597076416, 13.4399995803833, 189.64999389648438, 271.1000061035156"
AEGISCHEM,15,40,2,1,1,131043,131.04,"16.730966567993164, 30.795000076293945","13.010000228881836, 171.60000610351562"
AEGISCHEM,20,30,4,2,2,277885,277.88,"10.028979301452637, 27.356945037841797, 16.969999313354492, 308.5","7.331984996795654, 13.010000228881836, 181.25, 381.6499938964844"
AEGISCHEM,20,35,3,2,1,218584,218.58,"4.385991096496582, 29.799999237060547, 24.1200008392334","7.331984996795654, 11.899999618530273, 195.60000610351562"
AEGISCHEM,20,40,2,1,1,126240,126.24,"29.799999237060547, 34.119998931884766","16.03999900817871, 193.4499969482422"
AFFLE,10,30,0,0,0,0,0.0,,
AFFLE,10,35,0,0,0,0,0.0,,
AFFLE,10,40,0,0,0,0,0.0,,
AFFLE,15,30,0,0,0,0,0.0,,
AFFLE,15,35,0,0,0,0,0.0,,
AFFLE,15,40,0,0,0,0,0.0,,
AFFLE,20,30,0,0,0,0,0.0,,
AFFLE,20,35,0,0,0,0,0.0,,
AFFLE,20,40,0,0,0,0,0.0,,
AGARIND,10,30,0,0,0,0,0.0,,
AGARIND,10,35,0,0,0,0,0.0,,
AGARIND,10,40,0,0,0,0,0.0,,
AGARIND,15,30,0,0,0,0,0.0,,
AGARIND,15,35,0,0,0,0,0.0,,
AGARIND,15,40,0,0,0,0,0.0,,
AGARIND,20,30,0,0,0,0,0.0,,
AGARIND,20,35,0,0,0,0,0.0,,
AGARIND,20,40,0,0,0,0,0.0,,
AGI,10,30,3,2,1,3301,3.3,"21.897403717041016, 71.53244018554688, 93.8164291381836","29.22875213623047, 77.17937469482422, 65.6369857788086"
AGI,10,35,4,3,1,17177,17.18,"21.414169311523438, 71.53244018554688, 93.99591064453125, 104.50279998779297","37.18140411376953, 85.86377716064453, 100.940673828125, 56.98019027709961"
AGI,10,40,2,1,1,3274,3.27,"21.773141860961914, 67.32139587402344","27.04729652404785, 56.98019027709961"
AGI,15,30,3,1,2,10539,10.54,"21.773141860961914, 85.71190643310547, 104.50279998779297","36.684364318847656, 86.45746612548828, 68.38451385498047"
AGI,15,35,3,1,2,-4572,-4.57,"24.051244735717773, 85.71190643310547, 107.66453552246094","34.66858673095703, 76.04722595214844, 61.63304138183594"
AGI,15,40,2,1,1,-8840,-8.84,"23.899372100830078, 98.49689483642578","25.1419734954834, 61.63304138183594"
AGI,20,30,3,1,2,-6486,-6.49,"23.899372100830078, 98.49689483642578, 107.38839721679688","25.1419734954834, 96.12214660644531, 78.40816497802734"
AGI,20,35,3,0,3,-17000,-17.0,"25.91514778137207, 98.49689483642578, 117.26017761230469","25.1419734954834, 76.04722595214844, 78.40816497802734"
AGI,20,40,3,0,3,-17568,-17.57,"33.8677978515625, 103.53633117675781, 117.26017761230469","28.56603240966797, 100.940673828125, 70.93875122070312"
AHLEAST,10,30,2,1,1,2218,2.22,"87.49422454833984, 95.01268005371094","72.58015441894531, 115.11104583740234"
AHLEAST,10,35,2,1,1,2703,2.7,"84.39838409423828, 95.33209228515625","72.58015441894531, 115.72529602050781"
AHLEAST,10,40,1,1,0,32,0.03,93.39105224609375,96.31489562988281
AHLEAST,15,30,2,1,1,-4801,-4.8,"98.08394622802734, 100.31983184814453","75.97083282470703, 105.08643341064453"
AHLEAST,15,35,2,0,2,-10088,-10.09,"91.69571685791016, 109.582763671875","90.4180679321289, 79.53350067138672"
AHLEAST,15,40,2,0,2,-9920,-9.92,"85.72517395019531, 95.33209228515625","69.53346252441406, 79.53350067138672"
AHLEAST,20,30,2,0,2,-13087,-13.09,"86.14286804199219, 139.2634735107422","88.0347671508789, 79.53350067138672"
AHLEAST,20,35,2,1,1,-3281,-3.28,"85.72517395019531, 142.50674438476562","101.52376556396484, 90.17236328125"
AHLEAST,20,40,1,1,0,8027,8.03,72.80128479003906,87.12567138671875
AHLUCONT,10,30,2,1,1,59387,59.39,"104.55000305175781, 326.5","326.5, 284.54998779296875"
AHLUCONT,10,35,1,1,0,63478,63.48,104.55000305175781,326.5
AHLUCONT,10,40,1,1,0,63478,63.48,104.55000305175781,326.5
AHLUCONT,15,30,2,1,1,59387,59.39,"104.55000305175781, 326.5","326.5, 284.54998779296875"
AHLUCONT,15,35,1,1,0,63478,63.48,104.55000305175781,326.5
AHLUCONT,15,40,1,1,0,63478,63.48,104.55000305175781,326.5
AHLUCONT,20,30,2,1,1,61972,61.97,"104.55000305175781, 326.5","326.5, 306.0"
AHLUCONT,20,35,1,1,0,63478,63.48,104.55000305175781,326.5
AHLUCONT,20,40,1,1,0,63478,63.48,104.55000305175781,326.5
AIAENG,10,30,3,2,1,36463,36.46,"371.75, 478.3999938964844, 1281.550048828125","274.95001220703125, 1029.0, 1654.1500244140625"
AIAENG,10,35,1,0,1,-6280,-6.28,371.75,291.3999938964844
AIAENG,10,40,1,0,1,-440,-0.44,371.75,363.45001220703125
AIAENG,15,30,3,2,1,65948,65.95,"394.8500061035156, 419.3999938964844, 1334.75","291.3999938964844, 1292.800048828125, 1848.550048828125"
AIAENG,15,35,1,0,1,-1864,-1.86,394.8500061035156,367.8500061035156
AIAENG,15,40,1,0,1,-5340,-5.34,394.8500061035156,315.75
AIAENG,20,30,3,2,1,95903,95.9,"358.25, 322.79998779296875, 1587.8499755859375","349.8500061035156, 1296.0999755859375, 1974.3499755859375"
AIAENG,20,35,1,1,0,627,0.63,358.25,363.45001220703125
AIAENG,20,40,1,0,1,-1640,-1.64,362.8999938964844,335.1499938964844
AIRAN,10,30,1,0,1,-10902,-10.9,25.299999237060547,16.649999618530273
AIRAN,10,35,1,0,1,-11481,-11.48,23.25,13.899999618530273
AIRAN,10,40,1,0,1,-7555,-7.55,20.049999237060547,15.399999618530273
AIRAN,15,30,1,0,1,-10327,-10.33,21.350000381469727,13.899999618530273
AIRAN,15,35,1,0,1,-7555,-7.55,20.049999237060547,15.399999618530273
AIRAN,15,40,1,0,1,-5166,-5.17,23.799999237060547,20.25
AIRAN,20,30,1,0,1,-7555,-7.55,20.049999237060547,15.399999618530273
AIRAN,20,35,1,0,1,-3532,-3.53,19.950000762939453,17.450000762939453
AIRAN,20,40,1,1,0,6201,6.2,20.799999237060547,24.649999618530273
AIROLAM,10,30,0,0,0,0,0.0,,
AIROLAM,10,35,0,0,0,0,0.0,,
AIROLAM,10,40,0,0,0,0,0.0,,
AIROLAM,15,30,0,0,0,0,0.0,,
AIROLAM,15,35,0,0,0,0,0.0,,
AIROLAM,15,40,0,0,0,0,0.0,,
AIROLAM,20,30,0,0,0,0,0.0,,
AIROLAM,20,35,0,0,0,0,0.0,,
AIROLAM,20,40,0,0,0,0,0.0,,
AJANTPHARM,10,30,2,2,0,2135631,2135.63,"10.51111125946045, 1015.9666748046875","756.5333251953125, 1228.5"
AJANTPHARM,10,35,1,1,0,2304795,2304.8,10.51111125946045,813.3666381835938
AJANTPHARM,10,40,1,1,0,2821274,2821.27,10.51111125946045,994.2999877929688
AJANTPHARM,15,30,2,2,0,2268863,2268.86,"12.711111068725586, 1086.13330078125","967.7000122070312, 1182.199951171875"
AJANTPHARM,15,35,2,2,0,2272449,2272.45,"12.711111068725586, 1086.13330078125","967.7000122070312, 1312.5999755859375"
AJANTPHARM,15,40,1,1,0,2165117,2165.12,12.711111068725586,926.9000244140625
AJANTPHARM,20,30,2,2,0,1052497,1052.5,"17.81333351135254, 989.7333374023438","641.566650390625, 1308.25"
AJANTPHARM,20,35,2,2,0,1063874,1063.87,"17.81333351135254, 1048.7667236328125","641.566650390625, 1799.9000244140625"
AJANTPHARM,20,40,1,1,0,1079452,1079.45,17.81333351135254,655.1333618164062
AJMERA,10,30,2,1,1,13267,13.27,"164.8000030517578, 94.69999694824219","117.19999694824219, 164.25"
AJMERA,10,35,2,1,1,13028,13.03,"164.25, 104.05000305175781","116.69999694824219, 180.14999389648438"
AJMERA,10,40,2,1,1,-6719,-6.72,"270.3999938964844, 123.69999694824219","120.5, 161.60000610351562"
AJMERA,15,30,2,1,1,10326,10.33,"160.3000030517578, 117.94999694824219","116.69999694824219, 189.85000610351562"
AJMERA,15,35,2,1,1,-2665,-2.67,"161.0, 129.6999969482422","99.44999694824219, 168.85000610351562"
AJMERA,15,40,2,1,1,-8694,-8.69,"210.6999969482422, 153.64999389648438","123.3499984741211, 181.64999389648438"
AJMERA,20,30,3,2,1,1449,1.45,"161.0, 153.64999389648438, 357.04998779296875","116.69999694824219, 168.9499969482422, 437.25"
AJMERA,20,35,2,0,2,-20069,-20.07,"270.3999938964844, 136.1999969482422","123.3499984741211, 121.8499984741211"
AJMERA,20,40,2,0,2,-17878,-17.88,"211.89999389648438, 136.1999969482422","111.8499984741211, 118.44999694824219"
AKSHARCHEM,10,30,1,0,1,-7082,-7.08,342.5,264.8500061035156
AKSHARCHEM,10,35,1,0,1,-12383,-12.38,427.3999938964844,247.14999389648438
AKSHARCHEM,10,40,1,0,1,-13169,-13.17,411.20001220703125,226.39999389648438
AKSHARCHEM,15,30,1,0,1,-16318,-16.32,444.29998779296875,205.0500030517578
AKSHARCHEM,15,35,1,0,1,-12402,-12.4,411.20001220703125,235.9499969482422
AKSHARCHEM,15,40,1,0,1,-13383,-13.38,404.70001220703125,235.9499969482422
AKSHARCHEM,20,30,1,0,1,-13153,-13.15,427.3999938964844,238.75
AKSHARCHEM,20,35,1,0,1,-12210,-12.21,404.70001220703125,245.3000030517578
AKSHARCHEM,20,40,1,0,1,-13002,-13.0,452.20001220703125,252.89999389648438
AKZOINDIA,10,30,3,2,1,14379,14.38,"649.9500122070312, 1266.199951171875, 2118.050048828125","770.8499755859375, 1786.550048828125, 1908.550048828125"
AKZOINDIA,10,35,3,2,1,27551,27.55,"570.8499755859375, 1140.5, 1919.800048828125","770.8499755859375, 1802.8499755859375, 1878.449951171875"
AKZOINDIA,10,40,3,3,0,34673,34.67,"564.5, 1140.5, 1720.699951171875","901.7999877929688, 1738.25, 1843.1500244140625"
AKZOINDIA,15,30,3,2,1,32672,32.67,"602.25, 1332.0, 2046.5","1140.5, 1738.25, 1885.1500244140625"
AKZOINDIA,15,35,2,1,1,54258,54.26,"602.25, 2046.5","1747.5999755859375, 1945.0"
AKZOINDIA,15,40,2,1,1,52561,52.56,"622.75, 1935.050048828125","1720.699951171875, 1940.6500244140625"
AKZOINDIA,20,30,2,2,0,33455,33.46,"865.5999755859375, 2085.85009765625","1796.800048828125, 2284.75"
AKZOINDIA,20,35,2,2,0,36908,36.91,"865.5999755859375, 2085.85009765625","1935.050048828125, 2132.300048828125"
AKZOINDIA,20,40,1,1,0,58383,58.38,758.2999877929688,2219.550048828125
ALANKIT,10,30,1,0,1,-5358,-5.36,15.949999809265137,14.0
ALANKIT,10,35,0,0,0,0,0.0,,
ALANKIT,10,40,0,0,0,0,0.0,,
ALANKIT,15,30,1,0,1,-10184,-10.18,15.899999618530273,10.899999618530273
ALANKIT,15,35,1,0,1,-391,-0.39,11.5,11.699999809265137
ALANKIT,15,40,0,0,0,0,0.0,,
ALANKIT,20,30,1,0,1,-8958,-8.96,15.899999618530273,11.699999809265137
ALANKIT,20,35,1,1,0,2752,2.75,10.899999618530273,11.800000190734863
ALANKIT,20,40,0,0,0,0,0.0,,
ALBERTDAVD,10,30,1,1,0,3858,3.86,409.1000061035156,461.20001220703125
ALBERTDAVD,10,35,1,0,1,-7260,-7.26,494.0,376.6499938964844
ALBERTDAVD,10,40,0,0,0,0,0.0,,
ALBERTDAVD,15,30,0,0,0,0,0.0,,
ALBERTDAVD,15,35,2,0,2,-3845,-3.84,"464.6000061035156, 461.20001220703125","425.1499938964844, 437.6499938964844"
ALBERTDAVD,15,40,0,0,0,0,0.0,,
ALBERTDAVD,20,30,0,0,0,0,0.0,,
ALBERTDAVD,20,35,0,0,0,0,0.0,,
ALBERTDAVD,20,40,0,0,0,0,0.0,,
ALEMBICLTD,10,30,4,3,1,51115,51.11,"22.71889305114746, 13.850000381469727, 40.95000076293945, 57.54999923706055","9.350000381469727, 41.150001525878906, 41.0, 70.19999694824219"
ALEMBICLTD,10,35,4,3,1,38863,38.86,"31.17511558532715, 14.800000190734863, 38.54999923706055, 59.599998474121094","9.350000381469727, 39.45000076293945, 41.0, 73.44999694824219"
ALEMBICLTD,10,40,3,2,1,28605,28.61,"37.37327194213867, 17.850000381469727, 52.75","9.350000381469727, 43.650001525878906, 67.30000305175781"
ALEMBICLTD,15,30,4,1,3,17561,17.56,"27.396312713623047, 13.850000381469727, 57.75, 81.0","9.199999809265137, 36.04999923706055, 43.650001525878906, 67.30000305175781"
ALEMBICLTD,15,35,5,2,3,48941,48.94,"31.17511558532715, 11.899999618530273, 42.650001525878906, 57.54999923706055, 50.400001525878906","7.849999904632568, 39.45000076293945, 42.75, 35.349998474121094, 70.9000015258789"
ALEMBICLTD,15,40,4,2,2,14036,14.04,"33.45622253417969, 18.450000762939453, 57.75, 52.150001525878906","7.849999904632568, 38.54999923706055, 42.75, 71.19999694824219"
ALEMBICLTD,20,30,4,1,3,12796,12.8,"29.47004508972168, 14.899999618530273, 65.0999984741211, 79.19999694824219","7.150000095367432, 36.04999923706055, 50.650001525878906, 74.3499984741211"
ALEMBICLTD,20,35,4,1,3,50141,50.14,"37.37327194213867, 13.050000190734863, 57.75, 81.0","9.100000381469727, 48.0, 52.75, 68.75"
ALEMBICLTD,20,40,3,1,2,5811,5.81,"34.3317985534668, 20.049999237060547, 65.0999984741211","9.100000381469727, 40.20000076293945, 59.04999923706055"
ALICON,10,30,3,1,2,93973,93.97,"97.5, 62.0, 84.30000305175781","51.79999923706055, 44.04999923706055, 399.3500061035156"
ALICON,10,35,2,1,1,86247,86.25,"120.0, 84.30000305175781","72.0, 376.20001220703125"
ALICON,10,40,2,1,1,76917,76.92,"116.4000015258789, 99.0999984741211","65.55000305175781, 395.45001220703125"
ALICON,15,30,3,1,2,62402,62.4,"116.4000015258789, 59.900001525878906, 99.0999984741211","65.55000305175781, 44.04999923706055, 376.20001220703125"
ALICON,15,35,2,1,1,78155,78.15,"87.9000015258789, 99.0999984741211","68.0, 372.25"
ALICON,15,40,2,1,1,70528,70.53,"96.5999984741211, 99.0999984741211","60.5, 370.1499938964844"
ALICON,20,30,3,1,2,80264,80.26,"90.6500015258789, 59.900001525878906, 99.0999984741211","70.4000015258789, 44.04999923706055, 395.45001220703125"
ALICON,20,35,3,2,1,88990,88.99,"111.0, 67.75, 84.30000305175781","60.5, 68.30000305175781, 370.1499938964844"
ALICON,20,40,2,1,1,79761,79.76,"103.69999694824219, 99.0999984741211","67.9000015258789, 387.1499938964844"
ALKEM,10,30,1,1,0,4130,4.13,2625.5,3011.300048828125
ALKEM,10,35,0,0,0,0,0.0,,
ALKEM,10,40,0,0,0,0,0.0,,
ALKEM,15,30,1,1,0,15859,15.86,2262.89990234375,3509.89990234375
ALKEM,15,35,0,0,0,0,0.0,,
ALKEM,15,40,0,0,0,0,0.0,,
ALKEM,20,30,1,1,0,10371,10.37,2662.10009765625,3642.85009765625
ALKEM,20,35,0,0,0,0,0.0,,
ALKEM,20,40,1,0,1,-3905,-3.91,2625.5,2262.89990234375
ALKYLAMINE,10,30,2,2,0,648091,648.09,"18.8700008392334, 147.6999969482422","123.9000015258789, 2501.800048828125"
ALKYLAMINE,10,35,0,0,0,0,0.0,,
ALKYLAMINE,10,40,0,0,0,0,0.0,,
ALKYLAMINE,15,30,2,2,0,590386,590.39,"18.1200008392334, 147.6999969482422","123.9000015258789, 2155.39990234375"
ALKYLAMINE,15,35,0,0,0,0,0.0,,
ALKYLAMINE,15,40,0,0,0,0,0.0,,
ALKYLAMINE,20,30,2,2,0,576181,576.18,"18.010000228881836, 180.9600067138672","136.25999450683594, 2476.5"
ALKYLAMINE,20,35,1,1,0,4710589,4710.59,15.800000190734863,2497.39990234375
ALKYLAMINE,20,40,0,0,0,0,0.0,,
ALLCARGO,10,30,3,2,1,35078,35.08,"24.399999618530273, 23.75, 32.650001525878906","17.056249618530273, 34.95000076293945, 63.9375"
ALLCARGO,10,35,3,2,1,47761,47.76,"24.568750381469727, 23.75, 32.20000076293945","17.056249618530273, 31.174999237060547, 80.42500305175781"
ALLCARGO,10,40,3,2,1,30776,30.78,"23.368749618530273, 29.424999237060547, 30.850000381469727","17.056249618530273, 31.174999237060547, 67.0999984741211"
ALLCARGO,15,30,3,2,1,50564,50.56,"22.356250762939453, 30.274999618530273, 32.20000076293945","20.78125, 36.79999923706055, 81.19999694824219"
ALLCARGO,15,35,3,2,1,34404,34.4,"23.306249618530273, 30.274999618530273, 30.850000381469727","17.743749618530273, 31.174999237060547, 71.5999984741211"
ALLCARGO,15,40,3,1,2,12368,12.37,"23.543750762939453, 29.806249618530273, 39.962501525878906","17.743749618530273, 26.4375, 67.0999984741211"
ALLCARGO,20,30,3,2,1,42438,42.44,"21.393749237060547, 30.274999618530273, 31.225000381469727","18.643749237060547, 34.95000076293945, 73.30000305175781"
ALLCARGO,20,35,2,0,2,-6543,-6.54,"21.393749237060547, 29.806249618530273","19.112499237060547, 26.4375"
ALLCARGO,20,40,2,0,2,-10216,-10.22,"21.118749618530273, 29.193750381469727","16.068750381469727, 26.4375"
ALLSEC,10,30,3,1,2,47161,47.16,"45.400001525878906, 61.150001525878906, 70.8499984741211","25.049999237060547, 26.799999237060547, 251.89999389648438"
ALLSEC,10,35,3,1,2,30709,30.71,"36.150001525878906, 71.9000015258789, 72.9000015258789","22.649999618530273, 26.799999237060547, 218.4499969482422"
ALLSEC,10,40,2,1,1,34765,34.76,"71.9000015258789, 72.9000015258789","26.799999237060547, 202.0500030517578"
ALLSEC,15,30,3,1,2,15156,15.16,"45.400001525878906, 75.94999694824219, 72.9000015258789","18.5, 28.350000381469727, 202.0500030517578"
ALLSEC,15,35,3,1,2,-18852,-18.85,"31.0, 75.94999694824219, 136.0","20.399999618530273, 26.950000762939453, 182.9499969482422"
ALLSEC,15,40,2,1,1,-4162,-4.16,"51.0, 136.0","26.950000762939453, 180.64999389648438"
ALLSEC,20,30,4,2,2,30744,30.74,"37.45000076293945, 51.0, 72.9000015258789, 250.10000610351562","20.399999618530273, 22.149999618530273, 202.0500030517578, 316.95001220703125"
ALLSEC,20,35,3,1,2,764,0.76,"31.0, 47.5, 136.0","13.600000381469727, 23.5, 276.95001220703125"
ALLSEC,20,40,2,1,1,24900,24.9,"47.5, 143.8000030517578","25.25, 317.0"
ALMONDZ,10,30,3,2,1,36170,36.17,"17.299999237060547, 13.800000190734863, 29.799999237060547","10.100000381469727, 16.799999237060547, 69.8499984741211"
ALMONDZ,10,35,2,1,1,-3699,-3.7,"17.75, 13.5","9.350000381469727, 16.799999237060547"
ALMONDZ,10,40,1,0,1,-10465,-10.46,18.200000762939453,12.649999618530273
ALMONDZ,15,30,3,1,2,48664,48.66,"17.299999237060547, 15.350000381469727, 27.600000381469727","9.350000381469727, 9.75, 94.75"
ALMONDZ,15,35,3,1,2,-3778,-3.78,"18.200000762939453, 17.700000762939453, 55.45000076293945","13.5, 10.350000381469727, 88.3499984741211"
ALMONDZ,15,40,1,0,1,-9378,-9.38,14.550000190734863,10.0
ALMONDZ,20,30,3,1,2,-9699,-9.7,"17.75, 21.100000381469727, 55.45000076293945","11.899999618530273, 10.350000381469727, 87.05000305175781"
ALMONDZ,20,35,3,1,2,2605,2.6,"16.399999618530273, 21.100000381469727, 65.4000015258789","11.75, 9.449999809265137, 125.3499984741211"
ALMONDZ,20,40,1,0,1,-3310,-3.31,14.949999809265137,11.25
ALOKINDS,10,30,6,1,5,-38115,-38.12,"62.89244842529297, 27.844589233398438, 10.5, 3.3499999046325684, 3.9000000953674316, 12.5","37.309844970703125, 18.612960815429688, 6.5, 3.1500000953674316, 1.5, 18.049999237060547"
ALOKINDS,10,35,5,1,4,-40373,-40.37,"93.68212890625, 22.106008529663086, 10.050000190734863, 3.8499999046325684, 12.5","35.90620040893555, 20.01017951965332, 6.449999809265137, 1.5, 15.899999618530273"
ALOKINDS,10,40,3,1,2,-20151,-20.15,"25.199851989746094, 4.75, 12.5","19.610973358154297, 1.5, 13.399999618530273"
ALOKINDS,15,30,4,1,3,-5568,-5.57,"27.844589233398438, 10.050000190734863, 3.3499999046325684, 12.5","19.610973358154297, 7.099999904632568, 3.0, 18.049999237060547"
ALOKINDS,15,35,4,2,2,-3836,-3.84,"26.64697265625, 6.75, 3.8499999046325684, 12.5","19.610973358154297, 7.099999904632568, 3.0, 15.550000190734863"
ALOKINDS,15,40,3,1,2,-3852,-3.85,"17.664846420288086, 3.799999952316284, 12.5","18.662860870361328, 3.0, 11.600000381469727"
ALOKINDS,20,30,4,1,3,115696,115.7,"27.844589233398438, 7.400000095367432, 3.9000000953674316, 3.049999952316284","17.614946365356445, 3.8499999046325684, 1.5, 19.399999618530273"
ALOKINDS,20,35,4,1,3,65586,65.59,"26.64697265625, 6.5, 3.4000000953674316, 3.0","15.718718528747559, 4.5, 1.5, 13.399999618530273"
ALOKINDS,20,40,4,1,3,59146,59.15,"18.313556671142578, 7.099999904632568, 3.799999952316284, 3.0","15.718718528747559, 3.8499999046325684, 1.5, 12.600000381469727"
ALPHAGEO,10,30,3,1,2,71807,71.81,"148.3000030517578, 149.9499969482422, 338.5","107.6500015258789, 597.4500122070312, 200.25"
ALPHAGEO,10,35,2,1,1,82186,82.19,"167.8000030517578, 369.8999938964844","679.8499755859375, 245.0"
ALPHAGEO,10,40,2,1,1,59159,59.16,"167.8000030517578, 361.29998779296875","534.7000122070312, 294.75"
ALPHAGEO,15,30,3,1,2,75627,75.63,"168.14999389648438, 167.8000030517578, 369.8999938964844","99.3499984741211, 702.6500244140625, 245.0"
ALPHAGEO,15,35,2,1,1,52346,52.35,"232.8000030517578, 361.29998779296875","679.8499755859375, 294.75"
ALPHAGEO,15,40,2,1,1,24283,24.28,"232.8000030517578, 383.20001220703125","488.1000061035156, 278.1000061035156"
ALPHAGEO,20,30,3,1,2,51770,51.77,"175.89999389648438, 167.8000030517578, 323.75","121.05000305175781, 534.7000122070312, 294.75"
ALPHAGEO,20,35,3,2,1,25065,25.06,"100.0999984741211, 260.3999938964844, 289.3999938964844","96.0, 464.95001220703125, 297.5"
ALPHAGEO,20,40,2,1,1,21340,21.34,"260.3999938964844, 322.45001220703125","473.79998779296875, 283.8500061035156"
AMBER,10,30,0,0,0,0,0.0,,
AMBER,10,35,0,0,0,0,0.0,,
AMBER,10,40,0,0,0,0,0.0,,
AMBER,15,30,0,0,0,0,0.0,,
AMBER,15,35,0,0,0,0,0.0,,
AMBER,15,40,0,0,0,0,0.0,,
AMBER,20,30,0,0,0,0,0.0,,
AMBER,20,35,0,0,0,0,0.0,,
AMBER,20,40,0,0,0,0,0.0,,
